timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1730404791999,2966,Login Request,200,OK,Thread Group 1-55,text,true,,875,538,225,225,http://gryffindor.hogwarts.A49.com/php/home.php,1815,0,890
1730404791999,1875,Login Request-0,302,Found,Thread Group 1-55,text,true,,375,307,225,225,http://gryffindor.hogwarts.A49.com/php/login.php,1815,0,890
1730404793918,1047,Login Request-1,200,OK,Thread Group 1-55,text,true,,500,231,225,225,http://gryffindor.hogwarts.A49.com/php/home.php,1009,0,0
1730404792652,2357,Login Request,200,OK,Thread Group 1-137,text,true,,875,538,225,225,http://gryffindor.hogwarts.A49.com/php/home.php,1200,0,267
1730404792652,1224,Login Request-0,302,Found,Thread Group 1-137,text,true,,375,307,225,225,http://gryffindor.hogwarts.A49.com/php/login.php,1200,0,267
1730404793984,1025,Login Request-1,200,OK,Thread Group 1-137,text,true,,500,231,225,225,http://gryffindor.hogwarts.A49.com/php/home.php,1025,0,0
1730404792975,1987,Login Request,200,OK,Thread Group 1-154,text,true,,875,538,225,225,http://gryffindor.hogwarts.A49.com/php/home.php,935,0,5
1730404792975,935,Login Request-0,302,Found,Thread Group 1-154,text,true,,375,307,225,225,http://gryffindor.hogwarts.A49.com/php/login.php,935,0,5
1730404793910,1052,Login Request-1,200,OK,Thread Group 1-154,text,true,,500,231,225,225,http://gryffindor.hogwarts.A49.com/php/home.php,963,0,0
1730404791998,3030,Login Request,200,OK,Thread Group 1-62,text,true,,875,538,225,225,http://gryffindor.hogwarts.A49.com/php/home.php,1811,0,855
1730404791998,1877,Login Request-0,302,Found,Thread Group 1-62,text,true,,375,307,225,225,http://gryffindor.hogwarts.A49.com/php/login.php,1811,0,855
1730404793990,1038,Login Request-1,200,OK,Thread Group 1-62,text,true,,500,231,225,225,http://gryffindor.hogwarts.A49.com/php/home.php,1037,0,0
1730404791973,3056,Login Request,200,OK,Thread Group 1-50,text,true,,875,538,225,225,http://gryffindor.hogwarts.A49.com/php/home.php,1947,0,950
1730404791996,3134,Login Request,200,OK,Thread Group 1-21,text,true,,875,538,226,226,http://gryffindor.hogwarts.A49.com/php/home.php,1809,0,869
1730404791996,1898,Login Request-0,302,Found,Thread Group 1-21,text,true,,375,307,226,226,http://gryffindor.hogwarts.A49.com/php/login.php,1809,0,869
1730404791970,3056,Login Request,200,OK,Thread Group 1-32,text,true,,875,538,225,225,http://gryffindor.hogwarts.A49.com/php/home.php,2022,0,952
1730404791970,2022,Login Request-0,302,Found,Thread Group 1-32,text,true,,375,307,225,225,http://gryffindor.hogwarts.A49.com/php/login.php,2022,0,952
1730404793992,1034,Login Request-1,200,OK,Thread Group 1-32,text,true,,500,231,225,225,http://gryffindor.hogwarts.A49.com/php/home.php,1034,0,0
1730404792098,3057,Login Request,200,OK,Thread Group 1-86,text,true,,875,538,226,226,http://gryffindor.hogwarts.A49.com/php/home.php,1801,0,822
1730404792098,1801,Login Request-0,302,Found,Thread Group 1-86,text,true,,375,307,226,226,http://gryffindor.hogwarts.A49.com/php/login.php,1801,0,822
1730404793988,1167,Login Request-1,200,OK,Thread Group 1-86,text,true,,500,231,226,226,http://gryffindor.hogwarts.A49.com/php/home.php,1167,0,0
1730404791953,3220,Login Request,200,OK,Thread Group 1-22,text,true,,875,538,226,226,http://gryffindor.hogwarts.A49.com/php/home.php,1946,0,973
1730404791953,1946,Login Request-0,302,Found,Thread Group 1-22,text,true,,375,307,226,226,http://gryffindor.hogwarts.A49.com/php/login.php,1946,0,973
1730404793993,1180,Login Request-1,200,OK,Thread Group 1-22,text,true,,500,231,226,226,http://gryffindor.hogwarts.A49.com/php/home.php,1180,0,0
1730404792660,2518,Login Request,200,OK,Thread Group 1-139,text,true,,875,538,226,226,http://gryffindor.hogwarts.A49.com/php/home.php,1149,0,264
1730404792660,1215,Login Request-0,302,Found,Thread Group 1-139,text,true,,375,307,226,226,http://gryffindor.hogwarts.A49.com/php/login.php,1149,0,264
1730404794001,1177,Login Request-1,200,OK,Thread Group 1-139,text,true,,500,231,226,226,http://gryffindor.hogwarts.A49.com/php/home.php,1177,0,0
1730404792988,2192,Login Request,200,OK,Thread Group 1-161,text,true,,875,538,226,226,http://gryffindor.hogwarts.A49.com/php/home.php,822,0,4
1730404792988,886,Login Request-0,302,Found,Thread Group 1-161,text,true,,375,307,226,226,http://gryffindor.hogwarts.A49.com/php/login.php,822,0,4
1730404793977,1203,Login Request-1,200,OK,Thread Group 1-161,text,true,,500,231,226,226,http://gryffindor.hogwarts.A49.com/php/home.php,1203,0,0
1730404791985,3196,Login Request,200,OK,Thread Group 1-4,text,true,,875,538,226,226,http://gryffindor.hogwarts.A49.com/php/home.php,2493,0,935
1730404791985,2493,Login Request-0,302,Found,Thread Group 1-4,text,true,,375,307,226,226,http://gryffindor.hogwarts.A49.com/php/login.php,2493,0,935
1730404794479,702,Login Request-1,200,OK,Thread Group 1-4,text,true,,500,231,226,226,http://gryffindor.hogwarts.A49.com/php/home.php,702,0,0
1730404791940,3240,Login Request,200,OK,Thread Group 1-51,text,true,,875,538,226,226,http://gryffindor.hogwarts.A49.com/php/home.php,2522,0,1054
1730404791940,2522,Login Request-0,302,Found,Thread Group 1-51,text,true,,375,307,226,226,http://gryffindor.hogwarts.A49.com/php/login.php,2522,0,1054
1730404794463,717,Login Request-1,200,OK,Thread Group 1-51,text,true,,500,231,226,226,http://gryffindor.hogwarts.A49.com/php/home.php,716,0,0
1730404791973,1947,Login Request-0,302,Found,Thread Group 1-50,text,true,,375,307,225,225,http://gryffindor.hogwarts.A49.com/php/login.php,1947,0,950
1730404793920,1109,Login Request-1,200,OK,Thread Group 1-50,text,true,,500,231,225,225,http://gryffindor.hogwarts.A49.com/php/home.php,1108,0,0
1730404792394,2635,Login Request,200,OK,Thread Group 1-111,text,true,,875,538,225,225,http://gryffindor.hogwarts.A49.com/php/home.php,1533,0,523
1730404792132,2903,Login Request,200,OK,Thread Group 1-90,text,true,,875,538,225,225,http://gryffindor.hogwarts.A49.com/php/home.php,1679,0,733
1730404792394,1533,Login Request-0,302,Found,Thread Group 1-111,text,true,,375,307,225,225,http://gryffindor.hogwarts.A49.com/php/login.php,1533,0,523
1730404792132,1742,Login Request-0,302,Found,Thread Group 1-90,text,true,,375,307,225,225,http://gryffindor.hogwarts.A49.com/php/login.php,1679,0,733
1730404793929,1100,Login Request-1,200,OK,Thread Group 1-111,text,true,,500,231,225,225,http://gryffindor.hogwarts.A49.com/php/home.php,1100,0,0
1730404792596,2624,Login Request,200,OK,Thread Group 1-129,text,true,,875,538,227,227,http://gryffindor.hogwarts.A49.com/php/home.php,1923,0,279
1730404791996,3040,Login Request,200,OK,Thread Group 1-78,text,true,,875,538,225,225,http://gryffindor.hogwarts.A49.com/php/home.php,1983,0,893
1730404792596,1923,Login Request-0,302,Found,Thread Group 1-129,text,true,,375,307,227,227,http://gryffindor.hogwarts.A49.com/php/login.php,1923,0,279
1730404791996,1983,Login Request-0,302,Found,Thread Group 1-78,text,true,,375,307,225,225,http://gryffindor.hogwarts.A49.com/php/login.php,1983,0,893
1730404794520,700,Login Request-1,200,OK,Thread Group 1-129,text,true,,500,231,227,227,http://gryffindor.hogwarts.A49.com/php/home.php,700,0,0
1730404793979,1057,Login Request-1,200,OK,Thread Group 1-78,text,true,,500,231,225,225,http://gryffindor.hogwarts.A49.com/php/home.php,1057,0,0
1730404792660,2378,Login Request,200,OK,Thread Group 1-138,text,true,,875,538,225,225,http://gryffindor.hogwarts.A49.com/php/home.php,1239,0,250
1730404792660,1239,Login Request-0,302,Found,Thread Group 1-138,text,true,,375,307,225,225,http://gryffindor.hogwarts.A49.com/php/login.php,1239,0,250
1730404793924,1114,Login Request-1,200,OK,Thread Group 1-138,text,true,,500,231,225,225,http://gryffindor.hogwarts.A49.com/php/home.php,1114,0,0
1730404791968,3282,Login Request,200,OK,Thread Group 1-28,text,true,,875,538,227,227,http://gryffindor.hogwarts.A49.com/php/home.php,2648,0,904
1730404791968,2648,Login Request-0,302,Found,Thread Group 1-28,text,true,,375,307,227,227,http://gryffindor.hogwarts.A49.com/php/login.php,2648,0,904
1730404794616,634,Login Request-1,200,OK,Thread Group 1-28,text,true,,500,231,227,227,http://gryffindor.hogwarts.A49.com/php/home.php,634,0,0
1730404791952,3219,Login Request,200,OK,Thread Group 1-67,text,true,,875,538,227,227,http://gryffindor.hogwarts.A49.com/php/home.php,1907,0,968
1730404791952,1924,Login Request-0,302,Found,Thread Group 1-67,text,true,,375,307,227,227,http://gryffindor.hogwarts.A49.com/php/login.php,1907,0,968
1730404793952,1219,Login Request-1,200,OK,Thread Group 1-67,text,true,,500,231,227,227,http://gryffindor.hogwarts.A49.com/php/home.php,1219,0,0
1730404793201,2010,Login Request,200,OK,Thread Group 1-169,text,true,,875,538,227,227,http://gryffindor.hogwarts.A49.com/php/home.php,1329,0,77
1730404793201,1329,Login Request-0,302,Found,Thread Group 1-169,text,true,,375,307,227,227,http://gryffindor.hogwarts.A49.com/php/login.php,1329,0,77
1730404794530,681,Login Request-1,200,OK,Thread Group 1-169,text,true,,500,231,227,227,http://gryffindor.hogwarts.A49.com/php/home.php,681,0,0
1730404792121,3089,Login Request,200,OK,Thread Group 1-92,text,true,,875,538,227,227,http://gryffindor.hogwarts.A49.com/php/home.php,2405,0,768
1730404792121,2405,Login Request-0,302,Found,Thread Group 1-92,text,true,,375,307,227,227,http://gryffindor.hogwarts.A49.com/php/login.php,2405,0,768
1730404794526,684,Login Request-1,200,OK,Thread Group 1-92,text,true,,500,231,227,227,http://gryffindor.hogwarts.A49.com/php/home.php,684,0,0
1730404792000,3195,Login Request,200,OK,Thread Group 1-68,text,true,,875,538,227,227,http://gryffindor.hogwarts.A49.com/php/home.php,2471,0,961
1730404792000,2471,Login Request-0,302,Found,Thread Group 1-68,text,true,,375,307,227,227,http://gryffindor.hogwarts.A49.com/php/login.php,2471,0,961
1730404794471,724,Login Request-1,200,OK,Thread Group 1-68,text,true,,500,231,227,227,http://gryffindor.hogwarts.A49.com/php/home.php,724,0,0
1730404793992,1043,Login Request-1,200,OK,Thread Group 1-90,text,true,,500,231,225,225,http://gryffindor.hogwarts.A49.com/php/home.php,1043,0,0
1730404793061,2150,Login Request,200,OK,Thread Group 1-165,text,true,,875,538,227,227,http://gryffindor.hogwarts.A49.com/php/home.php,972,0,51
1730404793061,972,Login Request-0,302,Found,Thread Group 1-165,text,true,,375,307,227,227,http://gryffindor.hogwarts.A49.com/php/login.php,972,0,51
1730404794034,1177,Login Request-1,200,OK,Thread Group 1-165,text,true,,500,231,227,227,http://gryffindor.hogwarts.A49.com/php/home.php,1177,0,0
1730404792133,3062,Login Request,200,OK,Thread Group 1-88,text,true,,875,538,227,227,http://gryffindor.hogwarts.A49.com/php/home.php,1897,0,720
