timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1730404659489,3151,Login Request,200,OK,Thread Group 1-33,text,true,,875,538,221,221,http://gryffindor.hogwarts.A49.com/php/home.php,2213,0,703
1730404659489,2692,Login Request-0,302,Found,Thread Group 1-33,text,true,,375,307,221,221,http://gryffindor.hogwarts.A49.com/php/login.php,2213,0,703
1730404662181,459,Login Request-1,200,OK,Thread Group 1-33,text,true,,500,231,221,221,http://gryffindor.hogwarts.A49.com/php/home.php,459,0,0
1730404659336,3325,Login Request,200,OK,Thread Group 1-21,text,true,,875,538,222,222,http://gryffindor.hogwarts.A49.com/php/home.php,2350,0,857
1730404659336,2853,Login Request-0,302,Found,Thread Group 1-21,text,true,,375,307,222,222,http://gryffindor.hogwarts.A49.com/php/login.php,2350,0,857
1730404662190,471,Login Request-1,200,OK,Thread Group 1-21,text,true,,500,231,222,222,http://gryffindor.hogwarts.A49.com/php/home.php,418,0,0
1730404660138,2523,Login Request,200,OK,Thread Group 1-148,text,false,Test failed: text expected to contain /Logout/,1476,770,222,222,http://gryffindor.hogwarts.A49.com/php/login.php,1911,0,64
1730404660138,1913,Login Request-0,302,Found,Thread Group 1-148,text,true,,375,307,222,222,http://gryffindor.hogwarts.A49.com/php/login.php,1911,0,64
1730404662073,163,Login Request-1,302,Found,Thread Group 1-148,text,true,,318,231,222,222,http://gryffindor.hogwarts.A49.com/php/home.php,163,0,0
1730404662236,425,Login Request-2,200,OK,Thread Group 1-148,text,true,,783,232,222,222,http://gryffindor.hogwarts.A49.com/php/login.php,368,0,0
1730404659478,3182,Login Request,200,OK,Thread Group 1-30,text,true,,875,538,222,222,http://gryffindor.hogwarts.A49.com/php/home.php,2564,0,710
1730404659478,2581,Login Request-0,302,Found,Thread Group 1-30,text,true,,375,307,222,222,http://gryffindor.hogwarts.A49.com/php/login.php,2564,0,710
1730404662100,560,Login Request-1,200,OK,Thread Group 1-30,text,true,,500,231,222,222,http://gryffindor.hogwarts.A49.com/php/home.php,515,0,0
1730404661595,1076,Login Request,200,OK,Thread Group 1-200,text,false,Test failed: text expected to contain /Logout/,1476,770,222,222,http://gryffindor.hogwarts.A49.com/php/login.php,435,0,105
1730404661595,476,Login Request-0,302,Found,Thread Group 1-200,text,true,,375,307,222,222,http://gryffindor.hogwarts.A49.com/php/login.php,435,0,105
1730404662072,132,Login Request-1,302,Found,Thread Group 1-200,text,true,,318,231,222,222,http://gryffindor.hogwarts.A49.com/php/home.php,132,0,0
1730404662205,466,Login Request-2,200,OK,Thread Group 1-200,text,true,,783,232,222,222,http://gryffindor.hogwarts.A49.com/php/login.php,335,0,0
1730404659494,3186,Login Request,200,OK,Thread Group 1-77,text,true,,875,538,222,222,http://gryffindor.hogwarts.A49.com/php/home.php,2189,0,711
1730404659494,2697,Login Request-0,302,Found,Thread Group 1-77,text,true,,375,307,222,222,http://gryffindor.hogwarts.A49.com/php/login.php,2189,0,711
1730404662192,488,Login Request-1,200,OK,Thread Group 1-77,text,true,,500,231,222,222,http://gryffindor.hogwarts.A49.com/php/home.php,348,0,0
1730404659493,3192,Login Request,200,OK,Thread Group 1-27,text,true,,875,538,222,222,http://gryffindor.hogwarts.A49.com/php/home.php,2209,0,700
1730404659493,2688,Login Request-0,302,Found,Thread Group 1-27,text,true,,375,307,222,222,http://gryffindor.hogwarts.A49.com/php/login.php,2209,0,700
1730404662181,504,Login Request-1,200,OK,Thread Group 1-27,text,true,,500,231,222,222,http://gryffindor.hogwarts.A49.com/php/home.php,359,0,0
1730404660627,2073,Login Request,200,OK,Thread Group 1-162,text,true,,875,538,222,222,http://gryffindor.hogwarts.A49.com/php/home.php,851,0,40
1730404660627,1575,Login Request-0,302,Found,Thread Group 1-162,text,true,,375,307,222,222,http://gryffindor.hogwarts.A49.com/php/login.php,851,0,40
1730404662202,498,Login Request-1,200,OK,Thread Group 1-162,text,true,,500,231,222,222,http://gryffindor.hogwarts.A49.com/php/home.php,498,0,0
1730404659657,3045,Login Request,200,OK,Thread Group 1-126,text,true,,875,538,222,222,http://gryffindor.hogwarts.A49.com/php/home.php,2664,0,557
1730404659657,2664,Login Request-0,302,Found,Thread Group 1-126,text,true,,375,307,222,222,http://gryffindor.hogwarts.A49.com/php/login.php,2664,0,557
1730404662321,381,Login Request-1,200,OK,Thread Group 1-126,text,true,,500,231,222,222,http://gryffindor.hogwarts.A49.com/php/home.php,381,0,0
1730404659490,3214,Login Request,200,OK,Thread Group 1-31,text,true,,875,538,222,222,http://gryffindor.hogwarts.A49.com/php/home.php,2193,0,721
