timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1730403767670,1747,Login Request,200,OK,Thread Group 1-94,text,true,,875,452,194,194,http://gryffindor.hogwarts.A49.com/php/home.php,918,0,474
1730403767670,918,Login Request-0,302,Found,Thread Group 1-94,text,true,,375,264,194,194,http://gryffindor.hogwarts.A49.com/php/login.php,918,0,474
1730403768623,794,Login Request-1,200,OK,Thread Group 1-94,text,true,,500,188,194,194,http://gryffindor.hogwarts.A49.com/php/home.php,771,0,0
1730403767646,1786,Login Request,200,OK,Thread Group 1-2,text,true,,875,452,194,194,http://gryffindor.hogwarts.A49.com/php/home.php,941,0,506
1730403767646,941,Login Request-0,302,Found,Thread Group 1-2,text,true,,375,264,194,194,http://gryffindor.hogwarts.A49.com/php/login.php,941,0,506
1730403768624,808,Login Request-1,200,OK,Thread Group 1-2,text,true,,500,188,194,194,http://gryffindor.hogwarts.A49.com/php/home.php,808,0,0
1730403768862,1182,Login Request,200,OK,Thread Group 1-163,text,true,,875,452,203,203,http://gryffindor.hogwarts.A49.com/php/home.php,707,0,42
1730403768862,707,Login Request-0,302,Found,Thread Group 1-163,text,true,,375,264,203,203,http://gryffindor.hogwarts.A49.com/php/login.php,707,0,42
1730403769570,474,Login Request-1,200,OK,Thread Group 1-163,text,true,,500,188,203,203,http://gryffindor.hogwarts.A49.com/php/home.php,474,0,0
1730403767628,1805,Login Request,200,OK,Thread Group 1-3,text,true,,875,452,194,194,http://gryffindor.hogwarts.A49.com/php/home.php,915,0,512
1730403768636,1412,Login Request,200,OK,Thread Group 1-152,text,true,,875,452,203,203,http://gryffindor.hogwarts.A49.com/php/home.php,839,0,79
1730403768636,839,Login Request-0,302,Found,Thread Group 1-152,text,true,,375,264,203,203,http://gryffindor.hogwarts.A49.com/php/login.php,839,0,79
1730403769476,572,Login Request-1,200,OK,Thread Group 1-152,text,true,,500,188,203,203,http://gryffindor.hogwarts.A49.com/php/home.php,572,0,0
1730403768659,1394,Login Request,200,OK,Thread Group 1-155,text,true,,875,452,203,203,http://gryffindor.hogwarts.A49.com/php/home.php,806,0,44
1730403768659,806,Login Request-0,302,Found,Thread Group 1-155,text,true,,375,264,203,203,http://gryffindor.hogwarts.A49.com/php/login.php,806,0,44
1730403769466,587,Login Request-1,200,OK,Thread Group 1-155,text,true,,500,188,203,203,http://gryffindor.hogwarts.A49.com/php/home.php,587,0,0
1730403768319,1738,Login Request,200,OK,Thread Group 1-142,text,true,,875,452,203,203,http://gryffindor.hogwarts.A49.com/php/home.php,1033,0,99
1730403768319,1033,Login Request-0,302,Found,Thread Group 1-142,text,true,,375,264,203,203,http://gryffindor.hogwarts.A49.com/php/login.php,1033,0,99
1730403769353,704,Login Request-1,200,OK,Thread Group 1-142,text,true,,500,188,203,203,http://gryffindor.hogwarts.A49.com/php/home.php,704,0,0
1730403768463,1596,Login Request,200,OK,Thread Group 1-147,text,true,,875,452,203,203,http://gryffindor.hogwarts.A49.com/php/home.php,909,0,62
1730403768463,909,Login Request-0,302,Found,Thread Group 1-147,text,true,,375,264,203,203,http://gryffindor.hogwarts.A49.com/php/login.php,909,0,62
1730403769372,687,Login Request-1,200,OK,Thread Group 1-147,text,true,,500,188,203,203,http://gryffindor.hogwarts.A49.com/php/home.php,686,0,0
1730403768491,1568,Login Request,200,OK,Thread Group 1-148,text,true,,875,452,203,203,http://gryffindor.hogwarts.A49.com/php/home.php,883,0,21
1730403768491,883,Login Request-0,302,Found,Thread Group 1-148,text,true,,375,264,203,203,http://gryffindor.hogwarts.A49.com/php/login.php,883,0,21
1730403769374,685,Login Request-1,200,OK,Thread Group 1-148,text,true,,500,188,203,203,http://gryffindor.hogwarts.A49.com/php/home.php,685,0,0
1730403768540,1521,Login Request,200,OK,Thread Group 1-149,text,true,,875,452,203,203,http://gryffindor.hogwarts.A49.com/php/home.php,856,0,49
1730403768540,856,Login Request-0,302,Found,Thread Group 1-149,text,true,,375,264,203,203,http://gryffindor.hogwarts.A49.com/php/login.php,856,0,49
1730403767793,2269,Login Request,200,OK,Thread Group 1-105,text,true,,875,452,203,203,http://gryffindor.hogwarts.A49.com/php/home.php,1498,0,490
1730403767793,1498,Login Request-0,302,Found,Thread Group 1-105,text,true,,375,264,203,203,http://gryffindor.hogwarts.A49.com/php/login.php,1498,0,490
1730403768323,1742,Login Request,200,OK,Thread Group 1-143,text,true,,875,452,203,203,http://gryffindor.hogwarts.A49.com/php/home.php,975,0,94
1730403768323,975,Login Request-0,302,Found,Thread Group 1-143,text,true,,375,264,203,203,http://gryffindor.hogwarts.A49.com/php/login.php,975,0,94
1730403769299,766,Login Request-1,200,OK,Thread Group 1-143,text,true,,500,188,203,203,http://gryffindor.hogwarts.A49.com/php/home.php,766,0,0
1730403768109,1958,Login Request,200,OK,Thread Group 1-133,text,true,,875,452,203,203,http://gryffindor.hogwarts.A49.com/php/home.php,1151,0,180
1730403768109,1151,Login Request-0,302,Found,Thread Group 1-133,text,true,,375,264,203,203,http://gryffindor.hogwarts.A49.com/php/login.php,1151,0,180
1730403769260,807,Login Request-1,200,OK,Thread Group 1-133,text,true,,500,188,203,203,http://gryffindor.hogwarts.A49.com/php/home.php,807,0,0
1730403768188,1880,Login Request,200,OK,Thread Group 1-134,text,true,,875,452,203,203,http://gryffindor.hogwarts.A49.com/php/home.php,1105,0,126
