timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1730403730302,2350,Login Request,200,OK,Thread Group 1-146,text,true,,875,452,253,253,http://gryffindor.hogwarts.A49.com/php/home.php,1004,0,79
1730403730302,1198,Login Request-0,302,Found,Thread Group 1-146,text,true,,375,264,253,253,http://gryffindor.hogwarts.A49.com/php/login.php,1004,0,79
1730403731511,1141,Login Request-1,200,OK,Thread Group 1-146,text,true,,500,188,253,253,http://gryffindor.hogwarts.A49.com/php/home.php,1130,0,0
1730403729820,2830,Login Request,200,OK,Thread Group 1-10,text,true,,875,452,253,253,http://gryffindor.hogwarts.A49.com/php/home.php,1475,0,545
1730403729941,2720,Login Request,200,OK,Thread Group 1-44,text,true,,875,452,253,253,http://gryffindor.hogwarts.A49.com/php/home.php,1297,0,434
1730403729820,1681,Login Request-0,302,Found,Thread Group 1-10,text,true,,375,264,253,253,http://gryffindor.hogwarts.A49.com/php/login.php,1475,0,545
1730403731505,1145,Login Request-1,200,OK,Thread Group 1-10,text,true,,500,188,253,253,http://gryffindor.hogwarts.A49.com/php/home.php,1136,0,0
1730403729941,1581,Login Request-0,302,Found,Thread Group 1-44,text,true,,375,264,253,253,http://gryffindor.hogwarts.A49.com/php/login.php,1297,0,434
1730403731524,1137,Login Request-1,200,OK,Thread Group 1-44,text,true,,500,188,253,253,http://gryffindor.hogwarts.A49.com/php/home.php,1121,0,0
1730403729776,2884,Login Request,200,OK,Thread Group 1-94,text,true,,875,452,253,253,http://gryffindor.hogwarts.A49.com/php/home.php,1567,0,588
1730403729776,1731,Login Request-0,302,Found,Thread Group 1-94,text,true,,375,264,253,253,http://gryffindor.hogwarts.A49.com/php/login.php,1567,0,588
1730403731508,1152,Login Request-1,200,OK,Thread Group 1-94,text,true,,500,188,253,253,http://gryffindor.hogwarts.A49.com/php/home.php,1138,0,0
1730403729860,2801,Login Request,200,OK,Thread Group 1-101,text,true,,875,452,253,253,http://gryffindor.hogwarts.A49.com/php/home.php,1354,0,501
1730403729860,1638,Login Request-0,302,Found,Thread Group 1-101,text,true,,375,264,253,253,http://gryffindor.hogwarts.A49.com/php/login.php,1354,0,501
1730403731504,1157,Login Request-1,200,OK,Thread Group 1-101,text,true,,500,188,253,253,http://gryffindor.hogwarts.A49.com/php/home.php,1143,0,0
1730403729833,2828,Login Request,200,OK,Thread Group 1-74,text,true,,875,452,253,253,http://gryffindor.hogwarts.A49.com/php/home.php,1680,0,527
1730403729833,1680,Login Request-0,302,Found,Thread Group 1-74,text,true,,375,264,253,253,http://gryffindor.hogwarts.A49.com/php/login.php,1680,0,527
1730403731515,1146,Login Request-1,200,OK,Thread Group 1-74,text,true,,500,188,253,253,http://gryffindor.hogwarts.A49.com/php/home.php,1130,0,0
1730403729814,2847,Login Request,200,OK,Thread Group 1-36,text,true,,875,452,253,253,http://gryffindor.hogwarts.A49.com/php/home.php,1574,0,563
1730403729820,2842,Login Request,200,OK,Thread Group 1-38,text,true,,875,452,253,253,http://gryffindor.hogwarts.A49.com/php/home.php,1545,0,545
1730403729820,1692,Login Request-0,302,Found,Thread Group 1-38,text,true,,375,264,253,253,http://gryffindor.hogwarts.A49.com/php/login.php,1545,0,545
1730403731511,1151,Login Request-1,200,OK,Thread Group 1-38,text,true,,500,188,253,253,http://gryffindor.hogwarts.A49.com/php/home.php,1133,0,0
1730403729907,2755,Login Request,200,OK,Thread Group 1-17,text,true,,875,452,253,253,http://gryffindor.hogwarts.A49.com/php/home.php,1429,0,477
1730403729907,1599,Login Request-0,302,Found,Thread Group 1-17,text,true,,375,264,253,253,http://gryffindor.hogwarts.A49.com/php/login.php,1429,0,477
1730403731505,1157,Login Request-1,200,OK,Thread Group 1-17,text,true,,500,188,253,253,http://gryffindor.hogwarts.A49.com/php/home.php,1139,0,0
1730403730105,2558,Login Request,200,OK,Thread Group 1-124,text,true,,875,452,253,253,http://gryffindor.hogwarts.A49.com/php/home.php,1231,0,286
1730403729814,1701,Login Request-0,302,Found,Thread Group 1-36,text,true,,375,264,253,253,http://gryffindor.hogwarts.A49.com/php/login.php,1574,0,563
