timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1730402957451,2610,Login Request,200,OK,Thread Group 1-60,text,true,,875,452,166,166,http://gryffindor.hogwarts.A49.com/php/home.php,2056,0,1009
1730402957451,2056,Login Request-0,302,Found,Thread Group 1-60,text,true,,375,264,166,166,http://gryffindor.hogwarts.A49.com/php/login.php,2056,0,1009
1730402959508,553,Login Request-1,200,OK,Thread Group 1-60,text,true,,500,188,166,166,http://gryffindor.hogwarts.A49.com/php/home.php,545,0,0
1730402958321,1740,Login Request,200,OK,Thread Group 1-125,text,true,,875,452,166,166,http://gryffindor.hogwarts.A49.com/php/home.php,1079,0,161
1730402958321,1156,Login Request-0,302,Found,Thread Group 1-125,text,true,,375,264,166,166,http://gryffindor.hogwarts.A49.com/php/login.php,1079,0,161
1730402959478,583,Login Request-1,200,OK,Thread Group 1-125,text,true,,500,188,166,166,http://gryffindor.hogwarts.A49.com/php/home.php,573,0,0
1730402957807,2470,Login Request,200,OK,Thread Group 1-44,text,true,,875,452,168,168,http://gryffindor.hogwarts.A49.com/php/home.php,1625,0,592
1730402957807,1769,Login Request-0,302,Found,Thread Group 1-44,text,true,,375,264,168,168,http://gryffindor.hogwarts.A49.com/php/login.php,1625,0,592
1730402959576,701,Login Request-1,200,OK,Thread Group 1-44,text,true,,500,188,168,168,http://gryffindor.hogwarts.A49.com/php/home.php,701,0,0
1730402957715,2564,Login Request,200,OK,Thread Group 1-58,text,true,,875,452,168,168,http://gryffindor.hogwarts.A49.com/php/home.php,1495,0,738
1730402957715,1819,Login Request-0,302,Found,Thread Group 1-58,text,true,,375,264,168,168,http://gryffindor.hogwarts.A49.com/php/login.php,1495,0,738
1730402959534,745,Login Request-1,200,OK,Thread Group 1-58,text,true,,500,188,168,168,http://gryffindor.hogwarts.A49.com/php/home.php,744,0,0
1730402957680,2600,Login Request,200,OK,Thread Group 1-82,text,true,,875,452,168,168,http://gryffindor.hogwarts.A49.com/php/home.php,1909,0,650
1730402957680,1909,Login Request-0,302,Found,Thread Group 1-82,text,true,,375,264,168,168,http://gryffindor.hogwarts.A49.com/php/login.php,1909,0,650
1730402959590,690,Login Request-1,200,OK,Thread Group 1-82,text,true,,500,188,168,168,http://gryffindor.hogwarts.A49.com/php/home.php,690,0,0
1730402957882,2411,Login Request,200,OK,Thread Group 1-9,text,true,,875,452,168,168,http://gryffindor.hogwarts.A49.com/php/home.php,1807,0,444
1730402957882,1807,Login Request-0,302,Found,Thread Group 1-9,text,true,,375,264,168,168,http://gryffindor.hogwarts.A49.com/php/login.php,1807,0,444
1730402959690,603,Login Request-1,200,OK,Thread Group 1-9,text,true,,500,188,168,168,http://gryffindor.hogwarts.A49.com/php/home.php,603,0,0
1730402957692,2606,Login Request,200,OK,Thread Group 1-89,text,true,,875,452,168,168,http://gryffindor.hogwarts.A49.com/php/home.php,2003,0,757
1730402957692,2003,Login Request-0,302,Found,Thread Group 1-89,text,true,,375,264,168,168,http://gryffindor.hogwarts.A49.com/php/login.php,2003,0,757
1730402959696,602,Login Request-1,200,OK,Thread Group 1-89,text,true,,500,188,168,168,http://gryffindor.hogwarts.A49.com/php/home.php,602,0,0
1730402957452,2847,Login Request,200,OK,Thread Group 1-80,text,true,,875,452,168,168,http://gryffindor.hogwarts.A49.com/php/home.php,2186,0,1031
1730402957452,2186,Login Request-0,302,Found,Thread Group 1-80,text,true,,375,264,168,168,http://gryffindor.hogwarts.A49.com/php/login.php,2186,0,1031
1730402959641,658,Login Request-1,200,OK,Thread Group 1-80,text,true,,500,188,168,168,http://gryffindor.hogwarts.A49.com/php/home.php,658,0,0
1730402957924,2377,Login Request,200,OK,Thread Group 1-13,text,true,,875,452,168,168,http://gryffindor.hogwarts.A49.com/php/home.php,1284,0,489
1730402957654,2647,Login Request,200,OK,Thread Group 1-86,text,true,,875,452,168,168,http://gryffindor.hogwarts.A49.com/php/home.php,1836,0,836
1730402957924,1621,Login Request-0,302,Found,Thread Group 1-13,text,true,,375,264,168,168,http://gryffindor.hogwarts.A49.com/php/login.php,1284,0,489
1730402959545,756,Login Request-1,200,OK,Thread Group 1-13,text,true,,500,188,168,168,http://gryffindor.hogwarts.A49.com/php/home.php,756,0,0
1730402958257,2096,Login Request,200,OK,Thread Group 1-122,text,true,,875,452,168,168,http://gryffindor.hogwarts.A49.com/php/home.php,1234,0,147
