timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1730403098447,1492,Login Request,200,OK,Thread Group 1-13,text,true,,875,452,113,113,http://gryffindor.hogwarts.A49.com/php/home.php,1166,0,380
1730403098447,1166,Login Request-0,302,Found,Thread Group 1-13,text,true,,375,264,113,113,http://gryffindor.hogwarts.A49.com/php/login.php,1166,0,380
1730403099613,326,Login Request-1,200,OK,Thread Group 1-13,text,true,,500,188,113,113,http://gryffindor.hogwarts.A49.com/php/home.php,288,0,0
1730403098440,1506,Login Request,200,OK,Thread Group 1-39,text,true,,875,452,113,113,http://gryffindor.hogwarts.A49.com/php/home.php,1177,0,291
1730403098440,1177,Login Request-0,302,Found,Thread Group 1-39,text,true,,375,264,113,113,http://gryffindor.hogwarts.A49.com/php/login.php,1177,0,291
1730403099617,329,Login Request-1,200,OK,Thread Group 1-39,text,true,,500,188,113,113,http://gryffindor.hogwarts.A49.com/php/home.php,288,0,0
1730403098665,1364,Login Request,200,OK,Thread Group 1-62,text,true,,875,452,115,115,http://gryffindor.hogwarts.A49.com/php/home.php,824,0,144
1730403098665,895,Login Request-0,302,Found,Thread Group 1-62,text,true,,375,264,115,115,http://gryffindor.hogwarts.A49.com/php/login.php,824,0,144
1730403099636,393,Login Request-1,200,OK,Thread Group 1-62,text,true,,500,188,115,115,http://gryffindor.hogwarts.A49.com/php/home.php,393,0,0
1730403098657,1495,Login Request,200,OK,Thread Group 1-61,text,true,,875,452,117,117,http://gryffindor.hogwarts.A49.com/php/home.php,987,0,93
1730403098657,987,Login Request-0,302,Found,Thread Group 1-61,text,true,,375,264,117,117,http://gryffindor.hogwarts.A49.com/php/login.php,987,0,93
1730403099645,507,Login Request-1,200,OK,Thread Group 1-61,text,true,,500,188,117,117,http://gryffindor.hogwarts.A49.com/php/home.php,507,0,0
1730403098455,1708,Login Request,200,OK,Thread Group 1-3,text,true,,875,452,118,118,http://gryffindor.hogwarts.A49.com/php/home.php,1051,0,340
1730403098455,1086,Login Request-0,302,Found,Thread Group 1-3,text,true,,375,264,118,118,http://gryffindor.hogwarts.A49.com/php/login.php,1051,0,340
1730403099616,547,Login Request-1,200,OK,Thread Group 1-3,text,true,,500,188,118,118,http://gryffindor.hogwarts.A49.com/php/home.php,547,0,0
1730403098458,1817,Login Request,200,OK,Thread Group 1-12,text,true,,875,452,121,121,http://gryffindor.hogwarts.A49.com/php/home.php,1190,0,313
1730403098458,1190,Login Request-0,302,Found,Thread Group 1-12,text,true,,375,264,121,121,http://gryffindor.hogwarts.A49.com/php/login.php,1190,0,313
1730403099647,628,Login Request-1,200,OK,Thread Group 1-12,text,true,,500,188,121,121,http://gryffindor.hogwarts.A49.com/php/home.php,628,0,0
1730403098595,1699,Login Request,200,OK,Thread Group 1-41,text,true,,875,452,121,121,http://gryffindor.hogwarts.A49.com/php/home.php,1143,0,201
1730403098595,1143,Login Request-0,302,Found,Thread Group 1-41,text,true,,375,264,121,121,http://gryffindor.hogwarts.A49.com/php/login.php,1143,0,201
1730403099738,556,Login Request-1,200,OK,Thread Group 1-41,text,true,,500,188,121,121,http://gryffindor.hogwarts.A49.com/php/home.php,556,0,0
1730403098594,1701,Login Request,200,OK,Thread Group 1-2,text,true,,875,452,121,121,http://gryffindor.hogwarts.A49.com/php/home.php,1024,0,228
1730403098594,1024,Login Request-0,302,Found,Thread Group 1-2,text,true,,375,264,121,121,http://gryffindor.hogwarts.A49.com/php/login.php,1024,0,228
1730403099618,677,Login Request-1,200,OK,Thread Group 1-2,text,true,,500,188,121,121,http://gryffindor.hogwarts.A49.com/php/home.php,677,0,0
1730403098836,1583,Login Request,200,OK,Thread Group 1-73,text,true,,875,452,121,121,http://gryffindor.hogwarts.A49.com/php/home.php,885,0,104
1730403098836,885,Login Request-0,302,Found,Thread Group 1-73,text,true,,375,264,121,121,http://gryffindor.hogwarts.A49.com/php/login.php,885,0,104
1730403099722,697,Login Request-1,200,OK,Thread Group 1-73,text,true,,500,188,121,121,http://gryffindor.hogwarts.A49.com/php/home.php,697,0,0
1730403098701,1719,Login Request,200,OK,Thread Group 1-64,text,false,Test failed: text expected to contain /Logout/,1476,641,121,121,http://gryffindor.hogwarts.A49.com/php/login.php,1076,0,30
1730403098701,1076,Login Request-0,302,Found,Thread Group 1-64,text,true,,375,264,121,121,http://gryffindor.hogwarts.A49.com/php/login.php,1076,0,30
1730403099782,442,Login Request-1,302,Found,Thread Group 1-64,text,true,,318,188,121,121,http://gryffindor.hogwarts.A49.com/php/home.php,442,0,0
